<<<<<<< HEAD
인키친,거여,0,1
베트남쌀국수,거여,0,0
딱좋아,거여,0,1
뮤지키사운드,거여,0,0
양곱막,거여,0,0
김씨네명가국수 & 불냉면,거여,0,0
은혜곱창,거여,0,0
금봉족발,거여,0,0
옥토끼 제면소,응암,3.6,0.666666667
뚜띠쿠치나 (응암점),응암,3.1,6
치어스 (응암역점),응암,0,12345
옛집흑돼지촌,응암,0,0
큰맘할매순대국 (응암역점),응암,0,3
맛깔참죽 & 나누미떡볶이,응암,0,2
스시냥,응암,0,0.5
불티나손만두 (본점),응암,0,0
단골구함,응암,0,0
제주아방,응암,0,0
두메골돌솥쌈밥,역촌,0,0
일품간장게장,역촌,0,0
제주도그릴 (본점),역촌,0,2
이가네가마솥설렁탕,역촌,0,0
바로전집,역촌,0,1
섬진강참숯민물장어,역촌,0,0
역촌왕돈까스,역촌,0,1
쿠아레 비,역촌,0,0
충무로 감자탕,역촌,0,0
월남선생 (역촌역점),역촌,0,1
만포면옥,구산,3.4,0.285714286
노비어노라이프,구산,0,1
봉추찜닭 (은평점),구산,0,0
산너머남촌 (갈현점),구산,0,0
카페 달력,구산,0,0
나무자전거,구산,0,12345
코스모스분식,구산,0,0
드럼통라갈비,구산,0,1
슬러프커피,구산,0,0
윈첼지리산생고기,구산,0,0
한나식빵,새절,3.9,0.5
마마수제만두,새절,3.7,0.75
카페 아사,새절,0,0
칠성포차 (응암점),새절,0,1
시골감자국,새절,0,1
다리원 (증산동점),새절,0,0.25
우드사이드커피,새절,0,0
다정한망각,새절,0,0.5
국민반점,새절,0,0
알오삼계탕,새절,0,0
파리바게뜨 (증산역점),증산,0,1
치치 (증산역점),증산,0,1
마리아정 레시피,대공원,0,2
브라운그릴,대공원,0,1
낙지먹자,대공원,0,12345
대공원 포도밭,대공원,0,12345
행복찹쌀떡 (과천점),과천,0,0
홈스테이크,과천,0,12345
아지트,과천,0,12345
우리떡방앗간,과천,0,12345
오성감자탕,과천,0,12345
바니양념치킨,과천,0,12345
떡고을,과천,0,12345
관악식당,과천,0,12345
순대나라,과천,0,12345
티투,과천,0,12345
하와이식당,인덕원,3.7,0.2
김밥과스파게티,인덕원,3.7,0.75
프라비다,인덕원,3.4,2.5
콩나물해장국,인덕원,3,0.133333333
오성양꼬치,인덕원,0,0
성신반점 인덕원양꼬치,인덕원,0,0
홍운각,인덕원,0,0
남부식당,인덕원,0,0
이대감우리소,인덕원,0,0
갓플레이스,인덕원,0,0.5
라멘 키분,평촌,4.1,0.25
철든놈 (범계점),평촌,3.8,0.4
쿠마,평촌,3.6,1.333333333
와플블래스 (범계점),평촌,3.6,0.666666667
한스케익 (평촌점),평촌,3.6,1
보메비체,평촌,3.5,0.75
마초쉐프,평촌,3.3,0.888888889
부추삼겹살,평촌,3.3,1
매드포갈릭 (안양 범계점),평촌,3.2,0.75
아웃닭 (범계점),평촌,3.2,1
제주아방 (금정점),금정,0,0.2
항아리보쌈,금정,0,0
찌개지존,금정,0,1
털보네떡볶이,금정,0,0.5
좋은날피에스타,금정,0,0
가장맛있는족발 (금정역점),금정,0,0
군산오징어,금정,0,1
서래통,금정,0,1
커피볶는고양이,금정,0,0
레드브릭,금정,0,0
여신족발,가산디지털단지,4.3,0.176470588
춘천옥,가산디지털단지,3.7,1
인디아게이트 (마리오점),가산디지털단지,3.6,0.666666667
에머이,가산디지털단지,3.5,0.333333333
스시마이우,가산디지털단지,3.3,5
선향정샤브샤브,가산디지털단지,3.3,2
홍대돈부리 (마리오아울렛),가산디지털단지,3.2,1.25
25카츠 (가산점),가산디지털단지,3.1,4
철판목장 (W몰점),가산디지털단지,3,1
포보스 (현대아울렛 가산점),가산디지털단지,2.9,3
관악감자탕,관악,0,0
재동골순대보쌈,관악,0,1
도미노피자 (석수점),관악,0,1
엘에이호프,관악,0,0
삼막골샤브샤브,관악,0,0
대림떡집,관악,0,12345
서소문순두부보쌈,관악,0,0
본가한방족발,관악,0,12345
도담바지락칼국수,관악,0,12345
캘리포니아,관악,0,12345
65 디그리스,안양,3.6,0.285714286
연막술 (안양본점),안양,3.4,1
삼촌식당,안양,3.3,0.857142857
봉추찜닭 (안양점),안양,3.3,1.5
어반시크,안양,3.3,1
설빙 (경기도안양점),안양,3.2,0.857142857
홍대돈부리 (안양1번가점),안양,3.1,0.875
코벤트가든,안양,3,2
서가앤쿡 (안양1번가점),안양,2.8,1
아지매순대국,안양,0,0
군포식당,군포,0,0.5
골목집,군포,0,0
진주집,군포,0,0
싸오타이포차,군포,0,12345
윤대감참숯등갈비,군포,0,1
쭈박,군포,0,0
피자정,군포,0,12345
예감쪽갈비 (군포점),군포,0,1
촛불조방낙지,군포,0,12345
군포떡집,군포,0,12345
나이트티,성균관대,4.1,0
국수파동,성균관대,4.1,0.1
벨라튀니지,성균관대,3.9,0.176470588
블루펍,성균관대,3.9,0
바네통,성균관대,3.9,0.25
비추는별,성균관대,3.8,0.384615385
키와마루아지 (성균관대점),성균관대,3.8,0.5
낮것상칼국수,성균관대,3.7,0.375
히토리,성균관대,3.6,0.05
본찌돈까스,성균관대,3.5,0.428571429
수모임,화서,0,0
태백막국수,화서,0,0
커피주택,화서,0,7
청와대갈비,화서,0,1
경기회수산,화서,0,1
Begin195,화서,0,12345
바울아저씨 (수원화서점),화서,0,0
니지 퓨전일식,화서,0,0.666666667
정통춘천닭갈비,화서,0,0
바이크빈,화서,0,1
대구원조까미생막창누네서네 (서울점),독산,0,0.333333333
다이닝살룬,독산,0,2
영향,독산,0,0
신선설농탕 (독산점),독산,0,0
스시옥,독산,0,0.333333333
홍수계안동찜닭 (홈플러스금천점),독산,0,2
금대한우도매식당,독산,0,1
뽕나무쟁이족발 동두천진짜부대찌개,독산,0,0
1인자감자탕,독산,0,0
천지회관,독산,0,0
수원성옛설렁탕,세류,0,0
필디스모먼트,세류,0,0
홀리커피,세류,0,0
대풍원,세류,0,0.333333333
옻닭집,세류,0,0
더 티엔,세류,0,0
매울만두하지,세류,0,12345
디디치킨 (세류역점),세류,0,12345
싱싱회타운,세류,0,12345
장원떡집,세류,0,12345
핏제리아다루카,세마,0,0.166666667
빵토리,세마,0,0
별스시,세마,0,1
드림독,세마,0,0
무진장갈비,세마,0,12345
브로한,세마,0,1
죽이야기 (세마역점),세마,0,0
취풍덕,세마,0,1
홍가네가든,세마,0,12345
마루샤브 (오산점),세마,0,12345
삼미포차,오산대,0,0
카페시스,오산대,0,0
오레오양꼬치,오산대,0,0
셰프마스터,오산대,0,2
최가네불짬뽕,오산대,0,0
신화닭발,오산대,0,0
본가왕뼈감자탕 (오산세교점),오산대,0,0
대명오리,오산대,0,12345
물향기쌈밥정식,오산대,0,12345
화진정,오산대,0,12345
문경새재,오산,0,0
킴홍베트남쌀국수,오산,0,0.166666667
대흥식당,오산,0,0
오리향,오산,0,0
천지연 (오산점),오산,0,0
포크두개바베큐치킨,오산,0,0
담케이크,오산,0,0
신전떡볶이 (오산점),오산,0,1
원샷,오산,0,12345
아라리만두,오산,0,0.5
김네집,송탄,4,0.1875
세모분식,송탄,3.8,1
김네집,송탄,3.6,0.5
영빈루,송탄,3.2,2.333333333
뉴욕스키친,송탄,0,0
어가촌,송탄,0,0
춘옥,송탄,0,0
음악당,송탄,0,0.5
죠인쉐프뉴욕,송탄,0,12345
록키즈버거,송탄,0,0.25
그램그램 (이충점),서정리,0,12345
카페폼,서정리,0,0
유가네곱창넷,서정리,0,1
더맛있는김밥,서정리,0,0
조가네부대찌개,서정리,0,1
컵스앤쿡,서정리,0,0
역전식당,서정리,0,0
베이컨시,서정리,0,0
진미집,서정리,0,1
79네수육국밥과철판 (서정점),서정리,0,0
모티마할,평택,4,0.166666667
군계폐계닭,평택,3.9,0.25
아웃백스테이크하우스 (AK플라자 평택점),평택,0,0
민족의부대찌개,평택,0,0
오말리 (평택점),평택,0,0
개화식당,평택,0,0
도쿄식당,평택,0,0.5
장수손칼국수,평택,0,0
나랑,평택,0,0
그녀의돈까스,평택,0,1
다루,직산,0,0
미소가득,직산,0,0
자매곱창,직산,0,0
꼬맹이김밥,직산,0,12345
도네누 (천안직산점),직산,0,0
일품한우정육점식당,직산,0,12345
청중화요리,직산,0,12345
다우홈,직산,0,12345
대원,직산,0,12345
닭강정총각 (천안직산점),직산,0,12345
커피인더스트리,당정,0,0.25
한참치,당정,0,0
우차돈,당정,0,0
할매냉면,당정,0,2
남도보신탕,당정,0,0
커피하우스 (군포점),당정,0,0
장스치킨 (당정점),당정,0,0
카페하라,당정,0,0
석기정 (당정점),당정,0,3
명품철판닭갈비,당정,0,0
보나카바,서동탄,4,0.333333333
경복궁 (동탄점),서동탄,0,0
미사리밀빛초계국수 (동탄점),서동탄,0,0
홍종흔베이커리,서동탄,0,0.5
봉평메밀막국수전통보리밥,서동탄,0,1
운봉소갈비전문점,서동탄,0,0
본가장수촌 (동탄점),서동탄,0,1
목포식당,서동탄,0,1
구수옥,서동탄,0,0
삿뽀로 (동탄점),서동탄,0,12345
아메리칸트레일러 (광명점),광명,3.9,0
이케아레스토랑 (광명점),광명,3.6,3.142857143
카페덕안,광명,0,0
생어거스틴 (광명롯데 프리미엄몰점),광명,0,0
빌라드샬롯,광명,0,2
브로버거,광명,0,0.666666667
백합칼국수,광명,0,1
발재반점 (롯데프리미엄 아울렛 광명점),광명,0,0
데일리로스트커피,광명,0,12345
스시한판 (롯데프리미엄아울렛광명점),광명,0,3
카페더치즈케이크,산본,4.2,0.25
만들기 전문점,산본,4,0
비비스토리,산본,3.6,0.636363636
산쪼메 (산본점),산본,3.6,0.5
옥상식당,산본,3.5,0.666666667
커피볶는집마실,산본,3.4,0.5
더식당,산본,3.4,0.428571429
크래프트한스 (산본점),산본,3.4,1.5
긴자,산본,3.4,0.230769231
교동전선생 (군포산본점),산본,3.4,0.25
봉평메밀막국수,대야미,0,12345
유가네들깨수제비,대야미,0,1
착한고기 (대야미점),대야미,0,0
군포농장보신정,대야미,0,12345
솔향기,대야미,0,12345
에벤에셀분식나라,대야미,0,12345
낙원떡방앗간,대야미,0,12345
피자스쿨,대야미,0,12345
청학골도야지,대야미,0,12345
만나와메추라기,대야미,0,12345
전주콩나물국밥 콩나물낙지볶음,상록수,0,0
왕손쌈밥,상록수,0,0
이동닭한마리칼국수,상록수,0,12345
좋은아침PASTRY (안산점),상록수,0,0
명품쭈꾸미,상록수,0,0
오늘도숯불화덕구이,상록수,0,0
동산떡집,상록수,0,12345
깐부치킨 (상록수역점),상록수,0,12345
시골우렁쌈밥,상록수,0,1
서현닭발,상록수,0,12345
쉬림프라운,중앙,4,0.75
지수사,중앙,3.4,0.538461538
서가앤쿡 (안산중앙점),중앙,3.4,0.666666667
써니데이서비스,중앙,3.3,0.333333333
라라코스트 (안산중앙점),중앙,3.2,0.8
돈돈 (안산점),중앙,3.1,2
신선설농탕 (안산점),중앙,2.9,1
할리비어 (안산고잔점),중앙,0,1
토레로,중앙,0,0.666666667
메종드케이크,중앙,0,0
쉐프스라운지,고잔,4,0.333333333
로맨틱스탠다드,고잔,3.2,1
아오모리,고잔,0,1.5
김제한우,고잔,0,12345
알페인,고잔,0,0.333333333
염대감나주곰탕,고잔,0,0.5
더미디움,고잔,0,0
진성관 (안산점),고잔,0,0
뮤트라운지,고잔,0,1
이윤정의낙지한마리수제비와보쌈 (고잔점),고잔,0,1
베트남고향식당,안산,3.8,0.8
소담떡,안산,0,0
팟타이,안산,0,0
뉴타지마할,안산,0,12345
수왈레스토랑,안산,0,0
늘푸른집,안산,0,12345
도일로60.15,안산,0,0
칸티푸르레스토랑,안산,0,0
뚱보꼬치,안산,0,0
사마리칸트,안산,0,0
늘푸른집,신길온천,0,12345
여자말을잘듣자,신길온천,0,1
도일로60.15,신길온천,0,0
한짬뽕 (신길점),신길온천,0,0
한우리농장,신길온천,0,0
하오란짬뽕,신길온천,0,0
청룡관,신길온천,0,0
대가떡집,신길온천,0,12345
쭈노떡볶이 (거모점),신길온천,0,12345
복성순대국,신길온천,0,12345
송이족발,오이도,0,0
미래복아구찜,오이도,0,0
남경관,오이도,0,12345
신마포갈매기 (시화세종점),오이도,0,12345
맘스터치 (시화신도시점),오이도,0,12345
한스델리 (시흥세종점),오이도,0,12345
낙원복떡집,오이도,0,12345
씨사이드레스토랑,오이도,0,12345
이바돔감자탕 (세종점),오이도,0,12345
어부와바다,오이도,0,12345
피자몰 (산본점),수리산,0,12345
돌로미티아이스크림 (산본점),수리산,0,12345
더카페 (뉴코아아울렛 산본점),수리산,0,12345
평양냉면,오류동,3.8,0.666666667
팔칠닭강정 (오류동본점),오류동,3.8,1
춘향양꼬치,오류동,0,0
후쿠야,오류동,0,0
파스타카페가든,오류동,0,0
봉쥬비어,오류동,0,2
호치킨 (오류1동점),오류동,0,1
하루국수,오류동,0,0.5
스시쿠야,오류동,0,0
서울 명동 찌개 (오류동점),오류동,0,0
크라이치즈버거 (역곡점),역곡,4.7,0.103448276
착한돈삼이네 (역곡점),역곡,4.1,0.4
쇼샤돈부리,역곡,4.1,0.222222222
브이떡볶이126 (역곡본점),역곡,3.8,1
조아저씨빵집,역곡,3.6,0.5
달팽이커피집,역곡,3.5,0.6
화호이하롱관,역곡,3.4,0.222222222
신동,역곡,3.3,1
갈비씨 (역곡본점),역곡,3.3,3
꿈꾸는다락방,역곡,3.2,1.25
강원토종삼계탕 (부천점),송내,4.3,0.142857143
호미불닭발 (본점),송내,3.9,0.058823529
토리마쯔리,송내,3.4,1.5
르시엘,송내,0,0
어부의밥상,송내,0,0.25
어서오새우,송내,0,0
스시정,송내,0,0
공사하우스,송내,0,1
복돼지집,송내,0,0
보니타디카페,송내,0,2
에픽,부평,4.3,0
일품향마라향솥,부평,4.3,0
레드락,부평,4.2,0.222222222
콩설기 (3호점),부평,4.1,0.333333333
삼미당,부평,4.1,0.25
위대한카페,부평,4,0.217391304
엠바웃,부평,4,0.375
단아한 베짱이,부평,4,0.166666667
베란다컵케이크 (부평 본점),부평,3.9,0.470588235
지로 (부평점),부평,3.8,1
뽀까뽀까 (주안점),주안,3.2,1.3
모밀애,주안,0,0
황금게장,주안,0,1
the숯불닭,주안,0,0
끽다점,주안,0,0
거북곱창 (인천 주안점),주안,0,0
소소비루,주안,0,0
크레페하우스,주안,0,1
옛날식김치찌개,주안,0,1
빽다방 (주안역점),주안,0,0
오목골즉석메밀우동,제물포,3.7,0.5
백령면옥 (제물포점),제물포,3.5,0.75
가격파괴범,제물포,0,0.5
모노에스프레소,제물포,0,0
초밥마루,제물포,0,0
숭의가든,제물포,0,3
한스델리 (인천제물포점),제물포,0,0
모미락,제물포,0,0
명품삼계탕,제물포,0,0
크레플,제물포,0,0
신승반점 (본점),인천,4.3,0.742857143
원보,인천,4.2,0.523809524
만다복 (본점),인천,4.1,0.827586207
홍두병,인천,3.9,0.9
다다복,인천,3.9,0.333333333
팟알,인천,3.7,0.777777778
십리향,인천,3.5,1.636363636
중국제과담 (1호점),인천,3.5,1.25
연경,인천,3.4,1.545454545
신,인천,3.4,1.2
비어펍,구일,0,0
도네누 (동양공대점),구일,0,2
주먹쥔갈매기,구일,0,0
안주파티,구일,0,12345
빨봉분식 (고척점),구일,0,0
리틀하노이 (고척점),구일,0,1
뺑드미 (본점),구일,0,0
김떡비,구일,0,0
썬더치킨 (고척점),구일,0,0
아로이,구일,0,0
떡애,소사,0,12345
카페 이유,소사,0,0
멜로우시티,소사,0,0
하늘자전거 (소사점),소사,0,0
차이나텐진,소사,0,1
또모찌 (소사점),소사,0,0
치킨과외것들,소사,0,0
왕또떡볶이,소사,0,12345
서신분식,소사,0,1
요거프레소 (서울신학대점),소사,0,0
안스베이커리 (간석점),간석,2.8,0.857142857
효재네맛집,간석,0,12345
금강산숯불갈비,간석,0,2
한우평,간석,0,1
형제닭집,간석,0,12345
야래향,간석,0,0
먹돌래식당,간석,0,0
린 (간석점),간석,0,12345
식객,간석,0,0
수림공원가든,간석,0,1
이화찹쌀순대,도원,4,0
대도닭강정,도원,0,1
신일반점,도원,0,12345
창영떡집,도원,0,0
아레나,도원,0,0
웅이네족발,도원,0,12345
성원식당,도원,0,12345
엘레나가든 (인천숭의점),도원,0,1
천영토시살전문,도원,0,12345
신흥정육식당,도원,0,12345
한촌설렁탕 (부천본점),중동,2.9,1
아뜰리에낭만앵,중동,0,12345
하루동,중동,0,0
커피상동시장 (상동시장점),중동,0,1
순흥골숯불갈비,중동,0,0
뿔난쭈꾸미,중동,0,0
육영맥반석치킨,중동,0,0
속초생선찜구이,중동,0,0
치킨678 (부천중동역점),중동,0,0
웜이디자인베이킹,중동,0,12345
초가메밀우동,도화,0,0
선어락,도화,0,12345
고기사냥,도화,0,12345
신성관,도화,0,12345
커피유,도화,0,12345
손두부보쌈,도화,0,12345
무수옥,도봉,4,0.294117647
삼오곱창,도봉,3,6
Cafe1253,도봉,0,0
묵은지사랑,도봉,0,0
이퓨레,도봉,0,0
써이포차나,도봉,0,0.333333333
매워도다시한번,도봉,0,1
청아라,도봉,0,0
오마이삼겹살,도봉,0,1
신라삼계탕,도봉,0,1
평양면옥 (의정부본점),회룡,3.7,0.285714286
더치480,회룡,0,0
사쿠라멘,회룡,0,0.333333333
의정생고기,회룡,0,1
젠틀차이나,회룡,0,0
조금느린집,회룡,0,0
프랭크서울 (회룡역점),회룡,0,12345
워낭소리,회룡,0,0.5
겐조스시,회룡,0,0
아세안익스프레스,회룡,0,1
깡통돌곱창,의정부,4.2,0.375
신래향,의정부,4.1,0.2
평양면옥 (의정부본점),의정부,3.7,0.285714286
1978,의정부,3.6,0.571428571
매드포갈릭 (의정부점),의정부,3.4,0.625
겐텐,의정부,3.4,2
홍대돈부리 (의정부점),의정부,3.3,0.714285714
생어거스틴 (신세계백화점 의정부점),의정부,3.2,0.777777778
스쿨푸드 (신세계백화점 의정부점),의정부,3,1
부야스곱창 (의정부점),의정부,0,0.0625
예향재,녹양,0,1
착한낙지 (의정부 본점),녹양,0,1
불만난쭈꾸미,녹양,0,0
굽네치킨 (의정부녹양점),녹양,0,0
뜨락가든,녹양,0,12345
쭈꾸미아저씨,녹양,0,12345
유월의아침,녹양,0,12345
코리안숯불바베큐 (녹양점),녹양,0,12345
무한버섯나라 (녹양점),녹양,0,12345
전국5대짬뽕 교동짬뽕,녹양,0,12345
막줄래국시,양주,0,1
압구정해장국식당,양주,0,12345
김경자소문난대구왕뽈찜 (양주점),양주,0,12345
김돼지네,덕계,0,0
꺼먹돼지,덕계,0,12345
쿠우쿠우 (양주점),덕계,0,0
안골,덕계,0,0
초원마차,덕계,0,0
추오정남원추어탕,덕계,0,0
채선당 (덕계점),덕계,0,0
홍삼오리회전구이,덕계,0,12345
김떡배,덕계,0,12345
고구려삼계탕,덕계,0,12345
라구,지행,0,1
뚱가네수제갈비,지행,0,0
야미앤바베쿡스,지행,0,0
아리랑갈비,지행,0,0.25
꼬치굽는브라더,지행,0,0
3일소고기국밥지행점,지행,0,0
장모님진해장국,지행,0,0
제리스,지행,0,0
해물천하조개구이,지행,0,1
인비토,지행,0,2
송월관,동두천중앙,3.1,3
평남면옥,동두천중앙,0,0
처가집부대고기,동두천중앙,0,0
충남칼국수,동두천중앙,0,1
별미칡냉면,동두천중앙,0,0
소요산면옥,동두천중앙,0,0
카페엣,동두천중앙,0,0
카페윙,동두천중앙,0,0
금락일식,동두천중앙,0,0
서가해물찜찜찜,동두천중앙,0,0
신흥숯불갈비,소요산,0,0
소요산신흥,소요산,0,12345
유경참나무장작구이,소요산,0,1
가마솥밥집,소요산,0,1
카페파우스,소요산,0,0
명품한우축산물식당,소요산,0,1
조선곰탕,소요산,0,0
넓은공간,소요산,0,12345
다래현 (소요산점),소요산,0,12345
동천골,소요산,0,12345
리스토어 커피,원흥,3.5,1
커피작법,원흥,0,3
장가계,원흥,0,0.5
드웰디자인카페,원흥,0,0
송스키친,원흥,0,0
하루애,원흥,0,0
꼬뜨블렁쉬,원흥,0,0
셰프들의수다,원흥,0,1
불타는꿀꿀이,원흥,0,0
비엔나커피하우스 (원흥역점),원흥,0,0
동경통닭,청량리,4.3,0
영양센터 (청량리점),청량리,4,0.4
혜성칼국수,청량리,3.6,1.1
서울뼈구이매운족발 (본점),청량리,3.6,0.666666667
마카나이,청량리,3.5,0.5
광주식당,청량리,3.4,0.375
할머니냉면집,청량리,3.4,1.166666667
빌리엔젤 (롯데백화점 청량리점),청량리,3.4,0.375
실크로드,청량리,3.4,1.25
독,청량리,3.2,1.166666667
자그마치,성수,4.4,0.603773585
성수족발,성수,4.4,0.414634146
소문난성수감자탕,성수,4.3,0.489795918
어니언,성수,4.2,0.780821918
핑거팁스,성수,3.7,0.533333333
놀란치킨,성수,3.6,0.75
원산면옥,성수,3.5,0.5
제주국수,성수,3.4,1.333333333
Haru & One day,성수,3.3,0.4
미즈라,성수,3.3,0.6
파티세리김영모 (잠실에비뉴엘점),잠실,4.6,0.212121212
파스퇴르 밀크바,잠실,4.5,0
도쿄등심 (잠실점),잠실,4.4,0.277777778
스테이,잠실,4.4,0.111111111
라세느 (롯데호텔월드),잠실,4.4,0.294117647
르빵 (롯데월드몰점),잠실,4.3,0.394736842
이성당 (롯데백화점 잠실점),잠실,4.3,0.5
겟썸커피,잠실,4.3,0.333333333
팔라쪼,잠실,4.2,0.5
하카다분코 (잠실점),잠실,4.2,0
카페413프로젝트,역삼,4.6,0.294573643
파티세리바이가루하루,역삼,4.6,0.235294118
육전식당 (4호점),역삼,4.6,0.1875
지아니스나폴리 (역삼 본점),역삼,4.5,0.362204724
크리에잇쿠키 (역삼점),역삼,4.5,0.342105263
대우부대찌개,역삼,4.5,0.307692308
진가와 (한국본점),역삼,4.4,0.285714286
봉된장 (본점),역삼,4.4,0.48
클로리스 (강남파이낸스센터몰점),역삼,4.4,0.543478261
고갯마루집,역삼,4.3,0.246376812
더은교,낙성대,4.6,0.326732673
무삥과팟타이,낙성대,4.5,0.208333333
차이나당,낙성대,4.5,0.292682927
아모르미오,낙성대,4.4,0.307692308
쟝블랑제리,낙성대,4.2,0.459119497
가빈커피로스터스,낙성대,4.2,0.5
엘따뻬오,낙성대,4.1,0.2
푸다기 (낙성대점),낙성대,4.1,0
김창일스시,낙성대,3.8,0.3125
동네아저씨치킨,낙성대,3.7,0.75
카페 이졸레,대림,4.2,0
봉선마라탕,대림,4.1,0.333333333
줘마양다리구이,대림,3.9,0.333333333
왕기마라향과,대림,3.9,0.5
홍중샤브뷔페,대림,3.7,0.75
채선당 (대림점),대림,0,2
귀복루주가,대림,0,0
대림원조마늘통닭,대림,0,1
변강성가자미,대림,0,0
화룽마라룽샤,대림,0,2
이디야커피랩,언주,4.4,0.358974359
능라도 (강남점),언주,4.3,0.416666667
삼정하누,언주,4.2,0
논현손칼국수,언주,4.1,0.090909091
일일향 (2호점),언주,3.9,0.321428571
화이브앤투버거저니,언주,3.9,0.3125
헤이미,언주,3.9,0.2
짱이네산곰장어,언주,3.8,0.428571429
곰스키친 (논현본점),언주,3.6,1
레스토랑핫이슈 (호텔카푸치노),언주,3.6,0.166666667
외고집설렁탕,삼성중앙,4.6,0.275
플랑플랑,삼성중앙,4.5,0.243243243
비야게레로,삼성중앙,4.4,0.35483871
브루클린더버거조인트 (삼성점),삼성중앙,4.3,0.355932203
하나샤부정,삼성중앙,4.3,0
어반81 (1호점),삼성중앙,4.2,0.142857143
배럴,삼성중앙,4.2,0
아야진생태찌개,삼성중앙,4.2,0.2
저스트기네스,삼성중앙,4.1,0.2
스물다섯,삼성중앙,4.1,0.25
하동관 (코엑스몰),봉은사,4.4,0.587301587
클로리스 (코엑스몰점),봉은사,4.4,0.411764706
테이스팅룸 (코엑스몰),봉은사,4.3,0.695652174
소브스위드살몬 (삼성점),봉은사,4.3,0.666666667
탑클라우드52 (트레이드타워),봉은사,4.3,0
더베이크하우스,봉은사,4.3,0
이코복스 (코엑스몰),봉은사,4.2,0.941176471
로네펠트티하우스 (코엑스몰),봉은사,4.1,0.6
디퀸즈 (코엑스몰점),봉은사,4.1,0.6
곰바위 (본점),봉은사,4.1,0.6
콩당콩당,종합운동장,4.3,0.066666667
나폴레옹과자점 (잠실점),종합운동장,3.7,0.884615385
대호갈비,종합운동장,0,1
엘샤다이과자점,종합운동장,0,0
브레쉬애비뉴 (우성아파트점),종합운동장,0,0
왕게수산킹크랩전문점,종합운동장,0,1
슬로우커피1012,종합운동장,0,0
스타벅스 (아시아선수촌점),종합운동장,0,0
유원,종합운동장,0,0
선우가,종합운동장,0,12345
약초마을,대방,3.9,0.2
송백목감자탕,대방,3.1,5
빕스 (대방점),대방,3,6
담소,대방,0,0.333333333
라듀레,대방,0,3
희래등,대방,0,2
알볼로피자 (신길점),대방,0,0
다채 (대방점),대방,0,0.333333333
제일숯불갈비,대방,0,1
코리,대방,0,0
마쯔무라돈까스,창동,4.3,0.227272727
하누소 (창동본점),창동,4.1,0.285714286
카페오븐,창동,4,0.142857143
사누끼,창동,4,0
창동짬뽕,창동,3.9,0.222222222
경복궁 (창동점),창동,3.5,0.2
쉐프마인드,창동,0,0
우동수,창동,0,0.25
덩어리,창동,0,0.666666667
킴스테이블,창동,0,0
한촌설렁탕 (천안쌍용점),봉명,0,12345
삼부자한우정육식당,봉명,0,0
샤브팜 (천안점),봉명,0,0.5
강촌유미숯불닭갈비,봉명,0,1
이현쭈꾸미,봉명,0,0
구이박사,봉명,0,1
재석이네참숯화로구이,봉명,0,0
지진주쌈밥,봉명,0,1
바다장어마을,봉명,0,0
탱탱김치제육,봉명,0,12345
치르치르 (아산배방점),배방,0,12345
꽁당보리밥,배방,0,0.5
아산본가민물장어,배방,0,1
삽교곱창,배방,0,1
본죽 (아산배방점),배방,0,0
원주통닭 (배방점),배방,0,0
솥단지,배방,0,0
김국진 참숯갈비,배방,0,1
지산갈비,배방,0,1
이태은의자연,배방,0,12345
후쿠오카함바그 (AK플라자 구로본점),구로,3.4,0.4
카페드마티네 (AK플라자 구로본점),구로,3.3,3
아웃백스테이크하우스 (AK플라자 구로본점),구로,3.1,1.5
카페라라,구로,0,0
어니스크,구로,0,1
뺑드미 (신도림점),구로,0,1
다모아,구로,0,0
파티오,구로,0,0
쭈꾸미에빠진날,구로,0,0
선향정 (AK플라자 구로본점),구로,0,1
참곱돌 삼겹살 & 감자탕,석수,0,0
브링웰피자 (석수역점),석수,0,1
도르리,석수,0,12345
치킨쥼 (석수점),석수,0,12345
백화원,석수,0,12345
토박이샤브샤브,석수,0,1
화평동왕냉면 (시흥3동점),석수,0,12345
효자네,석수,0,12345
본죽 (안양석수역점),석수,0,12345
스낵빈 (안양석수점),석수,0,12345
놀부보쌈 (안양점),명학,0,12345
한촌설렁탕,명학,0,1
커피페이지,명학,0,2
60계 (안양메가트리아점),명학,0,0
7MILE,명학,0,0
양촌리 (안양동점),명학,0,12345
쿄가와,명학,0,12345
피사레스토랑,명학,0,0
기지개피자,명학,0,12345
3대육개장,명학,0,12345
손커피연구소,의왕,0,0
소와주,의왕,0,0
커피룩,의왕,0,2
맛도야지,의왕,0,0
시앙차이나,의왕,0,0
춘천명동닭갈비,의왕,0,0
한국수,의왕,0,0
미스터쉐프포차,의왕,0,1
어진아구찜,의왕,0,0
경춘선춘천숯불닭갈비 (부곡점),의왕,0,0
홍익돈까스,병점,2.9,0.666666667
등촌샤브칼국수 (병점점),병점,0,0
화성성만무한리필민물장어 (병점점),병점,0,12345
퀸앤퀸즈카페,병점,0,0
오줌장군 (병점점),병점,0,1
깔꾸리정육식당 (병점 4호점),병점,0,0
백프로스시베이 (병점점),병점,0,1
신마포갈매기 (병점점),병점,0,0
을지로미인골뱅이,병점,0,0
홍대오빠곱창,병점,0,0
커피냅로스터스,진위,0,0
짜장면가,진위,0,0
명조한우정육식당,진위,0,12345
